OrderID,ProductID,ProductName,Category,Price,Quantity,Date
32342,48,Product_48,Books,126.16,4,2023-12-13
32343,57,Product_57,Clothing,105.09,1,2023-12-23
32344,83,Product_83,Electronics,173.14,5,2023-05-20
32345,98,Product_98,Clothing,130.4,5,2023-02-23
32346,88,Product_88,Clothing,198.41,4,2023-11-18
32347,12,Product_12,Clothing,191.02,4,2023-12-18
32348,100,Product_100,Clothing,99.35,4,2023-04-18
32349,63,Product_63,Books,168.5,1,2023-04-25
32350,47,Product_47,Electronics,54.8,5,2023-03-26
32351,94,Product_94,Clothing,107.49,4,2023-07-10
32352,3,Product_3,Clothing,18.94,5,2023-03-22
32353,89,Product_89,Electronics,168.99,2,2023-12-09
32354,62,Product_62,Clothing,69.21,1,2023-07-17
32355,25,Product_25,Clothing,86.96,3,2023-04-26
32356,100,Product_100,Books,99.35,2,2023-02-16
32357,80,Product_80,Books,186.9,1,2023-09-08
32358,23,Product_23,Clothing,140.0,5,2023-11-29
32359,29,Product_29,Books,129.3,1,2023-07-27
32360,93,Product_93,Books,41.3,5,2023-09-23
32361,75,Product_75,Books,43.86,1,2023-01-10
32362,49,Product_49,Clothing,87.42,4,2023-06-18
32363,8,Product_8,Clothing,175.71,2,2023-06-16
32364,62,Product_62,Clothing,69.21,3,2023-11-06
32365,18,Product_18,Electronics,36.16,3,2023-06-24
32366,70,Product_70,Clothing,154.44,3,2023-09-17
32367,64,Product_64,Books,65.07,2,2023-11-27
32368,37,Product_37,Clothing,58.61,4,2023-04-08
32369,52,Product_52,Electronics,188.63,5,2023-11-17
32370,62,Product_62,Clothing,69.21,4,2023-05-15
32371,67,Product_67,Electronics,125.29,2,2023-11-09
32372,56,Product_56,Clothing,74.58,1,2023-03-05
32373,1,Product_1,Books,133.16,5,2023-11-05
32374,17,Product_17,Electronics,57.27,4,2023-05-13
32375,89,Product_89,Electronics,168.99,3,2023-05-23
32376,18,Product_18,Clothing,36.16,5,2023-01-28
32377,28,Product_28,Electronics,180.01,1,2023-09-08
32378,36,Product_36,Books,57.95,1,2023-09-11
32379,97,Product_97,Clothing,88.37,4,2023-09-21
32380,49,Product_49,Electronics,87.42,3,2023-05-15
32381,13,Product_13,Books,109.75,1,2023-09-08
32382,23,Product_23,Electronics,140.0,3,2023-07-07
32383,40,Product_40,Books,27.06,3,2023-01-18
32384,98,Product_98,Electronics,130.4,3,2023-01-05
32385,48,Product_48,Clothing,126.16,5,2023-11-12
32386,52,Product_52,Clothing,188.63,5,2023-02-18
32387,94,Product_94,Clothing,107.49,2,2023-09-12
32388,90,Product_90,Clothing,72.59,1,2023-08-03
32389,94,Product_94,Electronics,107.49,3,2023-05-25
32390,16,Product_16,Books,22.87,2,2023-03-03
32391,14,Product_14,Electronics,89.74,4,2023-06-19
32392,25,Product_25,Electronics,86.96,2,2023-04-09
32393,76,Product_76,Clothing,61.21,1,2023-02-26
32394,96,Product_96,Books,161.36,5,2023-12-04
32395,90,Product_90,Books,72.59,5,2023-06-18
32396,9,Product_9,Clothing,69.34,5,2023-08-17
32397,30,Product_30,Electronics,114.16,3,2023-01-06
32398,56,Product_56,Electronics,74.58,3,2023-01-07
32399,32,Product_32,Clothing,199.99,2,2023-12-30
32400,97,Product_97,Clothing,88.37,5,2023-05-20
32401,51,Product_51,Clothing,144.55,4,2023-02-22
32402,8,Product_8,Clothing,175.71,3,2023-01-10
32403,89,Product_89,Books,168.99,5,2023-02-01
32404,20,Product_20,Clothing,174.28,3,2023-12-16
32405,61,Product_61,Clothing,167.99,3,2023-01-18
32406,94,Product_94,Books,107.49,1,2023-08-28
32407,77,Product_77,Electronics,14.2,4,2023-12-02
32408,40,Product_40,Clothing,27.06,4,2023-03-16
32409,36,Product_36,Clothing,57.95,4,2023-02-15
32410,39,Product_39,Electronics,101.89,2,2023-09-29
32411,22,Product_22,Electronics,111.98,2,2023-12-22
32412,42,Product_42,Electronics,165.04,3,2023-03-06
32413,95,Product_95,Books,27.57,3,2023-10-31
32414,8,Product_8,Clothing,175.71,5,2023-01-09
32415,4,Product_4,Books,33.43,4,2023-03-12
32416,12,Product_12,Books,191.02,5,2023-07-01
32417,91,Product_91,Clothing,173.17,4,2023-05-30
32418,1,Product_1,Electronics,133.16,5,2023-06-21
32419,33,Product_33,Electronics,172.9,5,2023-09-09
32420,37,Product_37,Clothing,58.61,3,2023-07-04
32421,94,Product_94,Books,107.49,1,2023-09-10
32422,45,Product_45,Clothing,152.19,4,2023-07-20
32423,20,Product_20,Clothing,174.28,3,2023-04-20
32424,3,Product_3,Clothing,18.94,2,2023-07-03
32425,75,Product_75,Clothing,43.86,3,2023-12-24
32426,47,Product_47,Electronics,54.8,2,2023-02-25
32427,17,Product_17,Clothing,57.27,4,2023-02-17
32428,30,Product_30,Electronics,114.16,4,2023-12-26
32429,45,Product_45,Clothing,152.19,3,2023-05-06
32430,32,Product_32,Books,199.99,1,2023-06-20
32431,100,Product_100,Books,99.35,5,2023-12-25
32432,93,Product_93,Electronics,41.3,4,2023-10-08
32433,90,Product_90,Clothing,72.59,4,2023-05-07
32434,98,Product_98,Books,130.4,3,2023-01-13
32435,99,Product_99,Books,194.6,5,2023-12-21
32436,39,Product_39,Books,101.89,3,2023-09-16
32437,30,Product_30,Books,114.16,3,2023-11-27
32438,45,Product_45,Books,152.19,2,2023-11-08
32439,21,Product_21,Clothing,128.78,3,2023-04-21
32440,48,Product_48,Books,126.16,1,2023-10-24
32441,52,Product_52,Electronics,188.63,3,2023-03-04
32442,99,Product_99,Books,194.6,2,2023-02-23
32443,58,Product_58,Clothing,101.32,2,2023-06-24
32444,76,Product_76,Electronics,61.21,2,2023-06-24
32445,51,Product_51,Electronics,144.55,5,2023-10-05
32446,30,Product_30,Clothing,114.16,4,2023-02-19
32447,40,Product_40,Books,27.06,5,2023-04-23
32448,82,Product_82,Books,131.3,4,2023-05-02
32449,46,Product_46,Books,155.67,2,2023-07-18
32450,78,Product_78,Electronics,169.45,3,2023-07-01
32451,17,Product_17,Electronics,57.27,2,2023-10-15
32452,99,Product_99,Books,194.6,4,2023-06-26
32453,11,Product_11,Electronics,161.98,1,2023-08-13
32454,65,Product_65,Electronics,80.4,4,2023-10-19
32455,5,Product_5,Electronics,100.62,5,2023-10-02
32456,32,Product_32,Books,199.99,4,2023-04-05
32457,28,Product_28,Books,180.01,5,2023-06-27
32458,16,Product_16,Books,22.87,1,2023-09-26
32459,44,Product_44,Books,80.09,5,2023-01-22
32460,70,Product_70,Books,154.44,3,2023-04-21
32461,74,Product_74,Clothing,61.87,3,2023-07-24
32462,81,Product_81,Books,167.31,2,2023-08-18
32463,74,Product_74,Books,61.87,2,2023-05-15
32464,33,Product_33,Electronics,172.9,1,2023-04-04
32465,61,Product_61,Clothing,167.99,2,2023-02-17
32466,93,Product_93,Clothing,41.3,3,2023-04-12
32467,78,Product_78,Electronics,169.45,5,2023-08-02
32468,84,Product_84,Clothing,92.25,2,2023-07-18
32469,68,Product_68,Clothing,192.02,1,2023-11-13
32470,51,Product_51,Books,144.55,5,2023-04-26
32471,89,Product_89,Clothing,168.99,4,2023-09-28
32472,72,Product_72,Books,44.36,3,2023-03-06
32473,89,Product_89,Books,168.99,1,2023-01-29
32474,73,Product_73,Books,94.31,4,2023-07-03
32475,42,Product_42,Clothing,165.04,5,2023-03-15
32476,50,Product_50,Electronics,27.82,1,2023-02-17
32477,59,Product_59,Books,110.14,3,2023-12-11
32478,30,Product_30,Clothing,114.16,5,2023-12-05
32479,67,Product_67,Electronics,125.29,3,2023-07-08
32480,75,Product_75,Books,43.86,4,2023-05-05
32481,29,Product_29,Electronics,129.3,4,2023-10-27
32482,71,Product_71,Clothing,96.9,3,2023-09-14
32483,90,Product_90,Clothing,72.59,2,2023-08-27
32484,71,Product_71,Electronics,96.9,3,2023-11-01
32485,69,Product_69,Electronics,123.52,4,2023-02-04
32486,1,Product_1,Electronics,133.16,5,2023-03-14
32487,93,Product_93,Electronics,41.3,5,2023-11-28
32488,1,Product_1,Clothing,133.16,2,2023-09-06
32489,34,Product_34,Electronics,164.9,4,2023-09-02
32490,63,Product_63,Clothing,168.5,2,2023-03-05
32491,84,Product_84,Electronics,92.25,1,2023-08-21
32492,83,Product_83,Books,173.14,1,2023-06-02
32493,48,Product_48,Clothing,126.16,5,2023-12-22
32494,22,Product_22,Books,111.98,4,2023-10-14
32495,42,Product_42,Electronics,165.04,5,2023-01-08
32496,42,Product_42,Clothing,165.04,5,2023-04-18
32497,24,Product_24,Electronics,68.46,3,2023-01-14
32498,32,Product_32,Books,199.99,4,2023-02-07
32499,75,Product_75,Clothing,43.86,5,2023-12-17
32500,64,Product_64,Electronics,65.07,3,2023-12-01
32501,54,Product_54,Clothing,111.57,3,2023-05-02
32502,9,Product_9,Electronics,69.34,2,2023-09-16
32503,57,Product_57,Clothing,105.09,1,2023-10-29
32504,64,Product_64,Books,65.07,4,2023-10-28
32505,1,Product_1,Clothing,133.16,5,2023-12-06
32506,48,Product_48,Electronics,126.16,1,2023-04-10
32507,70,Product_70,Books,154.44,5,2023-02-17
32508,2,Product_2,Electronics,131.92,4,2023-09-03
32509,14,Product_14,Books,89.74,2,2023-07-18
32510,93,Product_93,Clothing,41.3,2,2023-02-13
32511,75,Product_75,Electronics,43.86,4,2023-12-02
32512,22,Product_22,Books,111.98,2,2023-04-09
32513,95,Product_95,Books,27.57,1,2023-03-01
32514,66,Product_66,Books,141.58,3,2023-01-26
32515,4,Product_4,Electronics,33.43,4,2023-09-20
32516,32,Product_32,Books,199.99,2,2023-03-28
32517,35,Product_35,Electronics,95.74,5,2023-05-23
32518,70,Product_70,Books,154.44,5,2023-10-25
32519,15,Product_15,Books,113.64,4,2023-02-19
32520,31,Product_31,Books,159.67,5,2023-05-18
32521,5,Product_5,Electronics,100.62,4,2023-01-12
32522,45,Product_45,Books,152.19,2,2023-08-17
32523,24,Product_24,Clothing,68.46,4,2023-07-13
32524,89,Product_89,Books,168.99,3,2023-09-26
32525,91,Product_91,Electronics,173.17,4,2023-04-26
32526,93,Product_93,Electronics,41.3,5,2023-03-23
32527,82,Product_82,Electronics,131.3,1,2023-07-04
32528,15,Product_15,Electronics,113.64,1,2023-07-02
32529,62,Product_62,Clothing,69.21,1,2023-06-10
32530,46,Product_46,Books,155.67,4,2023-09-04
32531,8,Product_8,Electronics,175.71,5,2023-01-16
32532,85,Product_85,Clothing,23.27,5,2023-03-06
32533,78,Product_78,Clothing,169.45,5,2023-02-16
32534,63,Product_63,Books,168.5,4,2023-07-06
32535,22,Product_22,Books,111.98,3,2023-06-02
32536,69,Product_69,Clothing,123.52,3,2023-11-28
32537,97,Product_97,Clothing,88.37,2,2023-10-11
32538,70,Product_70,Electronics,154.44,5,2023-12-07
32539,52,Product_52,Electronics,188.63,5,2023-04-22
32540,82,Product_82,Clothing,131.3,1,2023-02-13
32541,89,Product_89,Books,168.99,2,2023-07-21
32542,25,Product_25,Electronics,86.96,3,2023-03-11
32543,47,Product_47,Clothing,54.8,1,2023-04-06
32544,25,Product_25,Books,86.96,1,2023-08-26
32545,31,Product_31,Clothing,159.67,2,2023-01-15
32546,1,Product_1,Books,133.16,5,2023-12-20
32547,66,Product_66,Books,141.58,2,2023-07-05
32548,86,Product_86,Clothing,19.85,1,2023-01-03
32549,20,Product_20,Books,174.28,4,2023-05-08
32550,81,Product_81,Clothing,167.31,5,2023-12-24
32551,65,Product_65,Books,80.4,3,2023-05-04
32552,40,Product_40,Clothing,27.06,2,2023-10-13
32553,72,Product_72,Electronics,44.36,3,2023-01-24
32554,25,Product_25,Electronics,86.96,2,2023-12-25
32555,20,Product_20,Clothing,174.28,2,2023-08-08
32556,85,Product_85,Books,23.27,3,2023-02-09
32557,51,Product_51,Clothing,144.55,5,2023-02-26
32558,59,Product_59,Electronics,110.14,1,2023-05-04
32559,76,Product_76,Electronics,61.21,2,2023-09-01
32560,86,Product_86,Clothing,19.85,2,2023-11-21
32561,97,Product_97,Clothing,88.37,4,2023-12-14
32562,5,Product_5,Clothing,100.62,1,2023-04-24
32563,11,Product_11,Books,161.98,4,2023-08-29
32564,86,Product_86,Books,19.85,2,2023-08-21
32565,99,Product_99,Electronics,194.6,2,2023-06-18
32566,4,Product_4,Electronics,33.43,5,2023-11-21
32567,54,Product_54,Clothing,111.57,3,2023-03-05
32568,16,Product_16,Electronics,22.87,4,2023-09-09
32569,97,Product_97,Electronics,88.37,5,2023-11-13
32570,71,Product_71,Clothing,96.9,2,2023-04-21
32571,24,Product_24,Electronics,68.46,4,2023-05-26
32572,18,Product_18,Electronics,36.16,5,2023-10-16
32573,55,Product_55,Clothing,51.32,2,2023-05-30
32574,96,Product_96,Clothing,161.36,1,2023-10-31
32575,6,Product_6,Books,22.56,3,2023-12-22
32576,18,Product_18,Clothing,36.16,5,2023-02-16
32577,9,Product_9,Clothing,69.34,1,2023-10-12
32578,85,Product_85,Clothing,23.27,2,2023-08-23
32579,16,Product_16,Clothing,22.87,5,2023-10-18
32580,18,Product_18,Clothing,36.16,4,2023-03-05
32581,67,Product_67,Books,125.29,2,2023-09-17
32582,47,Product_47,Clothing,54.8,3,2023-05-02
32583,82,Product_82,Books,131.3,4,2023-11-24
32584,41,Product_41,Books,71.03,5,2023-12-29
32585,76,Product_76,Clothing,61.21,2,2023-07-10
32586,72,Product_72,Electronics,44.36,2,2023-09-09
32587,15,Product_15,Electronics,113.64,3,2023-01-24
32588,27,Product_27,Electronics,95.43,4,2023-07-08
32589,27,Product_27,Electronics,95.43,4,2023-01-28
32590,54,Product_54,Books,111.57,5,2023-12-02
32591,61,Product_61,Books,167.99,3,2023-07-08
32592,32,Product_32,Electronics,199.99,5,2023-11-07
32593,86,Product_86,Clothing,19.85,3,2023-01-09
32594,62,Product_62,Books,69.21,5,2023-05-22
32595,33,Product_33,Clothing,172.9,5,2023-03-20
32596,99,Product_99,Books,194.6,3,2023-11-29
32597,3,Product_3,Clothing,18.94,2,2023-01-15
32598,59,Product_59,Books,110.14,2,2023-06-14
32599,62,Product_62,Electronics,69.21,3,2023-01-28
32600,28,Product_28,Books,180.01,3,2023-11-27
32601,56,Product_56,Clothing,74.58,4,2023-07-17
32602,72,Product_72,Electronics,44.36,4,2023-10-02
32603,11,Product_11,Books,161.98,2,2023-08-06
32604,100,Product_100,Books,99.35,2,2023-06-20
32605,30,Product_30,Clothing,114.16,2,2023-09-05
32606,28,Product_28,Clothing,180.01,3,2023-07-25
32607,39,Product_39,Electronics,101.89,4,2023-07-12
32608,87,Product_87,Clothing,11.19,4,2023-10-07
32609,92,Product_92,Electronics,14.71,3,2023-01-20
32610,87,Product_87,Electronics,11.19,2,2023-07-25
32611,84,Product_84,Clothing,92.25,5,2023-01-21
32612,62,Product_62,Books,69.21,1,2023-11-18
32613,38,Product_38,Clothing,171.06,1,2023-08-25
32614,41,Product_41,Clothing,71.03,5,2023-01-05
32615,73,Product_73,Electronics,94.31,4,2023-07-20
32616,85,Product_85,Books,23.27,5,2023-12-19
32617,21,Product_21,Electronics,128.78,4,2023-11-22
32618,34,Product_34,Electronics,164.9,4,2023-09-30
32619,37,Product_37,Books,58.61,3,2023-07-28
32620,1,Product_1,Books,133.16,4,2023-09-08
32621,85,Product_85,Books,23.27,4,2023-12-18
32622,92,Product_92,Electronics,14.71,5,2023-07-13
32623,12,Product_12,Books,191.02,4,2023-12-21
32624,60,Product_60,Books,166.33,3,2023-10-30
32625,1,Product_1,Clothing,133.16,5,2023-09-04
32626,3,Product_3,Electronics,18.94,4,2023-12-21
32627,71,Product_71,Books,96.9,5,2023-05-31
32628,38,Product_38,Books,171.06,4,2023-01-30
32629,70,Product_70,Clothing,154.44,5,2023-09-15
32630,98,Product_98,Books,130.4,5,2023-10-15
32631,40,Product_40,Books,27.06,4,2023-12-28
32632,40,Product_40,Clothing,27.06,3,2023-04-26
32633,81,Product_81,Books,167.31,3,2023-10-06
32634,77,Product_77,Electronics,14.2,5,2023-07-03
32635,81,Product_81,Clothing,167.31,5,2023-05-15
32636,4,Product_4,Books,33.43,1,2023-07-03
32637,49,Product_49,Electronics,87.42,3,2023-06-18
32638,57,Product_57,Clothing,105.09,5,2023-05-04
32639,22,Product_22,Electronics,111.98,1,2023-06-05
32640,50,Product_50,Electronics,27.82,2,2023-01-04
32641,88,Product_88,Clothing,198.41,2,2023-03-22
32642,72,Product_72,Electronics,44.36,1,2023-06-09
32643,1,Product_1,Electronics,133.16,5,2023-12-08
32644,9,Product_9,Electronics,69.34,5,2023-10-06
32645,44,Product_44,Electronics,80.09,2,2023-10-12
32646,21,Product_21,Books,128.78,4,2023-01-20
32647,97,Product_97,Clothing,88.37,3,2023-01-31
32648,8,Product_8,Clothing,175.71,1,2023-12-15
32649,33,Product_33,Clothing,172.9,2,2023-11-29
32650,23,Product_23,Electronics,140.0,2,2023-10-05
32651,66,Product_66,Electronics,141.58,2,2023-03-28
32652,60,Product_60,Electronics,166.33,1,2023-02-09
32653,98,Product_98,Clothing,130.4,3,2023-07-28
32654,30,Product_30,Electronics,114.16,1,2023-08-31
32655,35,Product_35,Electronics,95.74,3,2023-04-11
32656,31,Product_31,Books,159.67,2,2023-05-19
32657,1,Product_1,Electronics,133.16,3,2023-03-15
32658,39,Product_39,Electronics,101.89,2,2023-09-08
32659,91,Product_91,Electronics,173.17,1,2023-05-10
32660,93,Product_93,Books,41.3,2,2023-09-07
32661,24,Product_24,Clothing,68.46,3,2023-10-08
32662,29,Product_29,Clothing,129.3,1,2023-01-06
32663,19,Product_19,Books,82.7,3,2023-12-15
32664,32,Product_32,Books,199.99,4,2023-03-18
32665,60,Product_60,Electronics,166.33,4,2023-12-06
32666,69,Product_69,Electronics,123.52,2,2023-03-13
32667,58,Product_58,Electronics,101.32,2,2023-12-17
32668,92,Product_92,Books,14.71,2,2023-06-21
32669,18,Product_18,Electronics,36.16,4,2023-03-21
32670,95,Product_95,Clothing,27.57,4,2023-07-17
32671,11,Product_11,Electronics,161.98,5,2023-02-12
32672,98,Product_98,Clothing,130.4,4,2023-09-10
32673,67,Product_67,Books,125.29,1,2023-04-27
32674,57,Product_57,Books,105.09,5,2023-12-08
32675,98,Product_98,Clothing,130.4,1,2023-07-05
32676,70,Product_70,Books,154.44,4,2023-11-26
32677,15,Product_15,Books,113.64,4,2023-12-07
32678,16,Product_16,Books,22.87,2,2023-07-22
32679,27,Product_27,Electronics,95.43,5,2023-08-09
32680,94,Product_94,Electronics,107.49,4,2023-02-13
32681,63,Product_63,Books,168.5,1,2023-06-03
32682,27,Product_27,Clothing,95.43,1,2023-12-11
32683,80,Product_80,Clothing,186.9,2,2023-10-24
32684,65,Product_65,Clothing,80.4,4,2023-12-03
32685,92,Product_92,Clothing,14.71,3,2023-10-25
32686,12,Product_12,Clothing,191.02,2,2023-06-23
32687,52,Product_52,Clothing,188.63,1,2023-11-28
32688,45,Product_45,Clothing,152.19,3,2023-02-23
32689,2,Product_2,Books,131.92,1,2023-10-02
32690,16,Product_16,Clothing,22.87,5,2023-09-30
32691,46,Product_46,Books,155.67,5,2023-06-19
32692,68,Product_68,Electronics,192.02,3,2023-02-11
32693,57,Product_57,Electronics,105.09,5,2023-11-06
32694,20,Product_20,Electronics,174.28,4,2023-11-10
32695,30,Product_30,Books,114.16,1,2023-07-11
32696,29,Product_29,Books,129.3,1,2023-12-23
32697,16,Product_16,Books,22.87,5,2023-06-11
32698,21,Product_21,Books,128.78,5,2023-11-12
32699,99,Product_99,Electronics,194.6,2,2023-11-20
32700,25,Product_25,Books,86.96,5,2023-04-08
32701,14,Product_14,Electronics,89.74,3,2023-01-13
32702,77,Product_77,Electronics,14.2,1,2023-07-10
32703,96,Product_96,Electronics,161.36,1,2023-04-12
32704,44,Product_44,Electronics,80.09,3,2023-06-23
32705,60,Product_60,Electronics,166.33,4,2023-11-09
32706,81,Product_81,Clothing,167.31,2,2023-08-05
32707,16,Product_16,Electronics,22.87,3,2023-02-09
32708,56,Product_56,Clothing,74.58,2,2023-06-15
32709,92,Product_92,Electronics,14.71,4,2023-08-22
32710,80,Product_80,Books,186.9,1,2023-01-19
32711,95,Product_95,Clothing,27.57,2,2023-09-03
32712,56,Product_56,Electronics,74.58,2,2023-02-24
32713,42,Product_42,Clothing,165.04,5,2023-12-24
32714,63,Product_63,Electronics,168.5,2,2023-04-11
32715,83,Product_83,Electronics,173.14,4,2023-08-23
32716,14,Product_14,Books,89.74,3,2023-07-28
32717,19,Product_19,Books,82.7,1,2023-10-06
32718,17,Product_17,Clothing,57.27,1,2023-06-24
32719,42,Product_42,Clothing,165.04,2,2023-10-21
32720,67,Product_67,Clothing,125.29,3,2023-12-20
32721,49,Product_49,Electronics,87.42,4,2023-12-26
32722,98,Product_98,Books,130.4,3,2023-06-13
32723,63,Product_63,Clothing,168.5,1,2023-08-22
32724,86,Product_86,Books,19.85,5,2023-07-10
32725,91,Product_91,Clothing,173.17,1,2023-07-05
32726,13,Product_13,Books,109.75,1,2023-12-20
32727,85,Product_85,Electronics,23.27,2,2023-01-23
32728,99,Product_99,Electronics,194.6,3,2023-12-02
32729,39,Product_39,Books,101.89,4,2023-10-03
32730,82,Product_82,Clothing,131.3,5,2023-01-24
32731,70,Product_70,Clothing,154.44,1,2023-03-09
32732,92,Product_92,Books,14.71,4,2023-05-01
32733,49,Product_49,Books,87.42,2,2023-03-30
32734,3,Product_3,Clothing,18.94,2,2023-06-19
32735,60,Product_60,Books,166.33,1,2023-12-07
32736,93,Product_93,Clothing,41.3,4,2023-08-21
32737,46,Product_46,Clothing,155.67,4,2023-10-11
32738,73,Product_73,Electronics,94.31,5,2023-12-21
32739,20,Product_20,Electronics,174.28,2,2023-09-19
32740,84,Product_84,Books,92.25,3,2023-06-22
32741,9,Product_9,Electronics,69.34,5,2023-06-09
32742,14,Product_14,Electronics,89.74,5,2023-11-25
32743,71,Product_71,Books,96.9,4,2023-08-17
32744,4,Product_4,Books,33.43,4,2024-01-01
32745,8,Product_8,Books,175.71,3,2023-11-25
32746,60,Product_60,Clothing,166.33,5,2023-03-24
32747,8,Product_8,Electronics,175.71,1,2023-03-23
32748,85,Product_85,Electronics,23.27,3,2023-07-21
32749,53,Product_53,Clothing,105.74,5,2023-10-06
32750,7,Product_7,Books,128.56,4,2023-11-20
32751,90,Product_90,Clothing,72.59,4,2023-05-23
32752,43,Product_43,Books,152.1,5,2023-06-13
32753,11,Product_11,Electronics,161.98,5,2023-02-05
32754,8,Product_8,Books,175.71,4,2023-07-29
32755,79,Product_79,Electronics,60.78,2,2023-12-05
32756,48,Product_48,Electronics,126.16,3,2023-11-02
32757,54,Product_54,Clothing,111.57,2,2023-06-16
32758,89,Product_89,Books,168.99,4,2023-05-11
32759,20,Product_20,Electronics,174.28,3,2023-09-11
32760,74,Product_74,Electronics,61.87,1,2023-10-16
32761,86,Product_86,Electronics,19.85,1,2023-12-30
32762,55,Product_55,Clothing,51.32,5,2023-01-11
32763,49,Product_49,Clothing,87.42,1,2023-12-11
32764,70,Product_70,Books,154.44,1,2023-04-11
32765,71,Product_71,Books,96.9,2,2023-03-30
32766,37,Product_37,Clothing,58.61,3,2023-06-08
32767,42,Product_42,Books,165.04,1,2023-12-26
32768,33,Product_33,Electronics,172.9,1,2023-03-29
32769,25,Product_25,Electronics,86.96,3,2023-09-12
32770,76,Product_76,Books,61.21,1,2023-02-10
32771,73,Product_73,Clothing,94.31,5,2023-06-22
32772,87,Product_87,Clothing,11.19,3,2023-01-24
32773,17,Product_17,Clothing,57.27,2,2023-09-11
32774,12,Product_12,Electronics,191.02,5,2023-01-13
32775,87,Product_87,Electronics,11.19,2,2023-11-01
32776,99,Product_99,Electronics,194.6,4,2023-11-15
32777,70,Product_70,Clothing,154.44,4,2023-03-08
32778,95,Product_95,Books,27.57,4,2023-09-25
32779,13,Product_13,Electronics,109.75,4,2023-09-01
32780,64,Product_64,Clothing,65.07,1,2023-08-18
32781,65,Product_65,Clothing,80.4,3,2023-09-05
32782,55,Product_55,Electronics,51.32,1,2023-12-15
32783,42,Product_42,Books,165.04,5,2023-11-08
32784,46,Product_46,Books,155.67,4,2023-09-02
32785,15,Product_15,Electronics,113.64,3,2023-11-01
32786,87,Product_87,Books,11.19,5,2023-10-12
32787,90,Product_90,Books,72.59,2,2023-03-26
32788,17,Product_17,Electronics,57.27,3,2023-09-01
32789,2,Product_2,Books,131.92,1,2023-02-27
32790,54,Product_54,Clothing,111.57,4,2023-11-07
32791,92,Product_92,Clothing,14.71,4,2023-04-05
32792,13,Product_13,Books,109.75,3,2023-05-13
32793,27,Product_27,Books,95.43,1,2023-06-01
32794,19,Product_19,Books,82.7,1,2023-03-03
32795,97,Product_97,Books,88.37,4,2023-05-08
32796,57,Product_57,Electronics,105.09,4,2023-08-10
32797,93,Product_93,Electronics,41.3,3,2023-05-22
32798,52,Product_52,Books,188.63,3,2023-07-17
32799,46,Product_46,Electronics,155.67,4,2023-09-09
32800,94,Product_94,Books,107.49,4,2023-12-31
32801,56,Product_56,Books,74.58,4,2023-10-19
32802,18,Product_18,Clothing,36.16,2,2023-06-08
32803,10,Product_10,Books,118.14,2,2023-02-07
32804,44,Product_44,Books,80.09,2,2023-11-05
32805,77,Product_77,Electronics,14.2,2,2023-05-09
32806,2,Product_2,Clothing,131.92,2,2023-06-25
32807,40,Product_40,Electronics,27.06,2,2023-04-02
32808,57,Product_57,Clothing,105.09,4,2023-08-28
32809,40,Product_40,Books,27.06,4,2023-07-14
32810,93,Product_93,Books,41.3,4,2023-08-07
32811,34,Product_34,Electronics,164.9,5,2023-11-28
32812,46,Product_46,Books,155.67,4,2023-10-06
32813,73,Product_73,Clothing,94.31,4,2023-12-11
32814,87,Product_87,Electronics,11.19,3,2023-11-21
32815,47,Product_47,Electronics,54.8,2,2023-09-26
32816,18,Product_18,Clothing,36.16,5,2023-03-04
32817,16,Product_16,Electronics,22.87,5,2023-08-15
32818,25,Product_25,Books,86.96,2,2023-05-14
32819,55,Product_55,Clothing,51.32,3,2023-12-18
32820,95,Product_95,Electronics,27.57,3,2023-03-11
32821,59,Product_59,Electronics,110.14,5,2023-07-18
32822,65,Product_65,Clothing,80.4,4,2023-10-18
32823,68,Product_68,Books,192.02,5,2023-05-28
32824,100,Product_100,Electronics,99.35,3,2023-10-18
32825,97,Product_97,Books,88.37,2,2023-10-28
32826,98,Product_98,Books,130.4,4,2023-02-01
32827,71,Product_71,Clothing,96.9,5,2023-07-01
32828,46,Product_46,Books,155.67,4,2023-11-02
32829,41,Product_41,Books,71.03,2,2023-08-15
32830,37,Product_37,Clothing,58.61,1,2023-12-11
32831,28,Product_28,Electronics,180.01,2,2023-02-27
32832,86,Product_86,Books,19.85,4,2023-01-07
32833,81,Product_81,Electronics,167.31,3,2023-05-09
32834,36,Product_36,Clothing,57.95,5,2023-05-28
32835,49,Product_49,Electronics,87.42,1,2023-09-02
32836,94,Product_94,Books,107.49,2,2023-06-01
32837,10,Product_10,Books,118.14,3,2023-09-04
32838,26,Product_26,Books,153.17,1,2023-12-12
32839,69,Product_69,Electronics,123.52,1,2023-06-02
32840,79,Product_79,Clothing,60.78,5,2023-06-29
32841,5,Product_5,Books,100.62,5,2023-08-14
32842,64,Product_64,Electronics,65.07,3,2023-12-25
32843,4,Product_4,Electronics,33.43,5,2023-01-04
32844,33,Product_33,Electronics,172.9,4,2023-07-14
32845,32,Product_32,Electronics,199.99,4,2023-03-31
32846,38,Product_38,Books,171.06,3,2023-08-21
32847,46,Product_46,Clothing,155.67,3,2023-03-06
32848,92,Product_92,Electronics,14.71,1,2023-05-14
32849,39,Product_39,Clothing,101.89,2,2023-01-20
32850,20,Product_20,Electronics,174.28,2,2023-10-15
32851,20,Product_20,Electronics,174.28,3,2023-07-13
32852,85,Product_85,Books,23.27,4,2023-01-25
